Action,ProductSKU,ProductName,QuantityToProduce,BufferPercent,ProductionInstructionUrl,IgnoreCumulativeLeadTime,ProductionLeadTime,Version,VersionName,VersionDefault,MinQuantity,MaxQuantity,DeviationPercent,RunSize,OperationSequence,OperationType,OperationName,CycleTime,UnitPerCycle,WorkCentreCode,WorkCentreName,PreviousStep,ItemType,ComponentSKU_ResourceCode,ComponentName_ResourceName,Quantity,WastageQuantity_ForStockComponentOnly,WastagePercent_ForStockComponentOnly,CostAllocationType,SalesValue,CostOfWastage,DeliveryTo_LocationName,DeliveryTo_BinName,CoManPriceTier,Tracing,IssueMethodComponent,IssueMethodParameter,OperationIsBackflush,ComponentIsBackflush,ResourceCostType
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R25/N/20PF0/FL,Filter Head,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R26/N/20PF0/FX,Screw Phil Pan Self Tap (304) 10g x 3/4",4,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R56/W/9AFT/FL,Shut Off Valve 3/8" National Pipe Thread (NPT),1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R32/W/20PF0/FL,Stem Elbow 3/8" - 3/8",2,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R50/W/FL,Tap Adaptor 3/8" x 1/2" bsp,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,2,,No,,,,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R17/N/FX,Filter Bracket,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,2,,No,,,,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R25/N/20PF0/FL,Filter Head,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,2,,No,,,,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R26/N/20PF0/FX,Screw Phil Pan Self Tap (304) 10g x 3/4",4,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,2,,No,,,,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R176/N/FL,Stem Elbow 3/8" - 1/4",2,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,2,,No,,,,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R177/N/FL,Straight Adaptor 3/8 x 3/8 bsp,2,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,2,,No,,,,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R86/N/FX,M6 Rivnut CSK,2,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,3,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R17/N/FX,Filter Bracket,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,3,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R25/N/20PF0/FL,Filter Head,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,3,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R26/N/20PF0/FX,Screw Phil Pan Self Tap (304) 10g x 3/4",4,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,3,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R86/N/FX,M6 Rivnut CSK,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,3,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R87/W/FL,Stem Adaptor 3/8" - 3/8" bsp,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,3,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R108/W/FL,Straight Connector Reducing  3/8" - 1/4",2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,3,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R109/W/FL,Stem Elbow 1/4" x 1/4",2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,4,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R17/N/FX,Filter Bracket,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,4,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R25/N/20PF0/FL,Filter Head,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,4,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R26/N/20PF0/FX,Screw Phil Pan Self Tap (304) 10g x 3/4",4,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,4,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R113/W/29PCA/FL,Reducer 3/8 Stem - 1/4 Tube,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,4,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R177/N/FL,Straight Adaptor 3/8 x 3/8 bsp,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,4,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R109/W/FL,Stem Elbow 1/4" x 1/4",2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,5,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R17/N/FX,Filter Bracket,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,5,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R25/N/20PF0/FL,Filter Head,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,5,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R12/N/1AB12/FL,Torx Security Screw 8g Dish and Mesh Button (304) Stainless Steel 8g x 1/2,4,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,5,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R86/N/FX,M6 Rivnut CSK,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,5,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R87/W/FL,Stem Adaptor 3/8" - 3/8" bsp,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,5,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R108/W/FL,Straight Connector Reducing  3/8" - 1/4",2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,5,,No,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R109/W/FL,Stem Elbow 1/4" x 1/4",2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,6,,Yes,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R17/N/FX,Filter Bracket,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,6,,Yes,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R12/N/1AB12/FL,Torx Security Screw 8g Dish and Mesh Button (304) Stainless Steel 8g x 1/2,4,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,6,,Yes,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R86/N/FX,M6 Rivnut CSK,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,6,,Yes,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R87/W/FL,Stem Adaptor 3/8" - 3/8" bsp,2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,6,,Yes,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R108/W/FL,Straight Connector Reducing  3/8" - 1/4",2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-20PF0,Filtration System Production BOM Assembly ,1,0,,No,0,6,,Yes,,,0,,1,Manufacturing,Filtration System Production BOM Assembly ,480,1,PWC02,Construction Station,,Component,R109/W/FL,Stem Elbow 1/4" x 1/4",2,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-21PFL,Fountain Lid Production BOM Assembly ,1,0,,No,0,1,,No,,,0,,1,Manufacturing,Fountain Lid Production BOM Assembly ,240,1,PWC04,Dispatch Station,,Component,R97/N/21PFL/PT,Fountain Drain Polished + Cone,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-21PFL,Fountain Lid Production BOM Assembly ,1,0,,No,0,1,,No,,,0,,1,Manufacturing,Fountain Lid Production BOM Assembly ,240,1,PWC04,Dispatch Station,,Component,TRF96/N/21PFL/FL,Transformed - Polished Fountain Dish Stainless Steel,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-21PFL,Fountain Lid Production BOM Assembly ,1,0,,No,0,2,,Yes,,,0,,1,Manufacturing,Fountain Lid Production BOM Assembly ,240,1,PWC04,Dispatch Station,,Component,R246/N/FX,Sump Mesh Underplate Disc - Black Plastic IM,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-21PFL,Fountain Lid Production BOM Assembly ,1,0,,No,0,2,,Yes,,,0,,1,Manufacturing,Fountain Lid Production BOM Assembly ,240,1,PWC04,Dispatch Station,,Component,TRF96/N/21PFL/FL,Transformed - Polished Fountain Dish Stainless Steel,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R115/W/11AGT/FX,Adapter Brass 15mm WM: AS 3688,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R95/W/16PVA/FL,Equal Tee - Piece 3/8",1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R54/W/FL,Pipe 3/8" LLDPE Tube - Blue,0.003,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R32/W/20PF0/FL,Stem Elbow 3/8" - 3/8",1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R50/W/FL,Tap Adaptor 3/8" x 1/2" bsp,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,2,,No,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R54/W/FL,Pipe 3/8" LLDPE Tube - Blue,0.003,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,2,,No,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R125/W/33PMWIC7/C15/FL,Straight Adaptor 3/8" x 1/2" bsp  7/15L Chiller Connection,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,2,,No,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R50/W/FL,Tap Adaptor 3/8" x 1/2" bsp,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,2,,No,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R182/W/FL,Tee Brass 15mm Female WM AS3688,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,2,,No,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R01/W/1AB12/AV,Hex Nipple 15mm WM: AS 3688 COC2503,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,3,,No,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R54/W/FL,Pipe 3/8" LLDPE Tube - Blue,0.003,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,3,,No,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R125/W/33PMWIC7/C15/FL,Straight Adaptor 3/8" x 1/2" bsp  7/15L Chiller Connection,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,3,,No,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R199/W/1AB12/FL,1/2" BSP Equal Tee F/F/F 316 S/S,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,3,,No,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R198/W/1AB12/FL,1/2" BSP Hex Nipple M/M 316 S/S,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,3,,No,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R50/W/FL,Tap Adaptor 3/8" x 1/2" bsp,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,4,,Yes,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R54/W/FL,Pipe 3/8" LLDPE Tube - Blue,0.003,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,4,,Yes,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R125/W/33PMWIC7/C15/FL,Straight Adaptor 3/8" x 1/2" bsp  7/15L Chiller Connection,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,4,,Yes,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R199/W/1AB12/FL,1/2" BSP Equal Tee F/F/F 316 S/S,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-22PGF,Garden Fountain Production BOM Assembly ,1,0,,No,0,4,,Yes,,,,,1,Manufacturing,Garden Fountain Production BOM Assembly ,180,1,PWC01,Pre-Assembly Station,,Component,R198/W/1AB12/FL,1/2" BSP Hex Nipple M/M 316 S/S,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-24PSPA,Side Pod Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Side Pod Production BOM Assembly ,600,1,PWC01,Pre-Assembly Station,,Component,R14/N/1AB12/FX,Button Socket Zinc Plated M8 x 20mm,6,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-24PSPA,Side Pod Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Side Pod Production BOM Assembly ,600,1,PWC01,Pre-Assembly Station,,Component,R92/N/24PSPA/FL,Elbow FI Low Density 19mm x 15mm,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-24PSPA,Side Pod Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Side Pod Production BOM Assembly ,600,1,PWC01,Pre-Assembly Station,,Component,R15/N/1AB12/FX,Mudguard Washers Zinc Plated for Side Pod 5/16 x 1 x 16g,6,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-24PSPA,Side Pod Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Side Pod Production BOM Assembly ,600,1,PWC01,Pre-Assembly Station,,Component,R93/N/24PSPA/FX,Screw Poly Hex Nipple 15mm,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-24PSPA,Side Pod Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Side Pod Production BOM Assembly ,600,1,PWC01,Pre-Assembly Station,,Component,R12/N/1AB12/FL,Torx Security Screw 8g Dish and Mesh Button (304) Stainless Steel 8g x 1/2,3,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-24PSPA,Side Pod Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Side Pod Production BOM Assembly ,600,1,PWC01,Pre-Assembly Station,,Component,R91/N/24PSPA/FL,Sink Mesh and Sink Mesh Under Plate for ABUA13,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-24PSPA,Side Pod Production BOM Assembly ,1,0,,No,0,2,,Yes,,,,,1,Manufacturing,Side Pod Production BOM Assembly ,600,1,PWC01,Pre-Assembly Station,,Component,R14/N/1AB12/FX,Button Socket Zinc Plated M8 x 20mm,6,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-24PSPA,Side Pod Production BOM Assembly ,1,0,,No,0,2,,Yes,,,,,1,Manufacturing,Side Pod Production BOM Assembly ,600,1,PWC01,Pre-Assembly Station,,Component,R92/N/24PSPA/FL,Elbow FI Low Density 19mm x 15mm,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-24PSPA,Side Pod Production BOM Assembly ,1,0,,No,0,2,,Yes,,,,,1,Manufacturing,Side Pod Production BOM Assembly ,600,1,PWC01,Pre-Assembly Station,,Component,R15/N/1AB12/FX,Mudguard Washers Zinc Plated for Side Pod 5/16 x 1 x 16g,6,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-24PSPA,Side Pod Production BOM Assembly ,1,0,,No,0,2,,Yes,,,,,1,Manufacturing,Side Pod Production BOM Assembly ,600,1,PWC01,Pre-Assembly Station,,Component,R93/N/24PSPA/FX,Screw Poly Hex Nipple 15mm,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-24PSPA,Side Pod Production BOM Assembly ,1,0,,No,0,2,,Yes,,,,,1,Manufacturing,Side Pod Production BOM Assembly ,600,1,PWC01,Pre-Assembly Station,,Component,R12/N/1AB12/FL,Torx Security Screw 8g Dish and Mesh Button (304) Stainless Steel 8g x 1/2,3,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-24PSPA,Side Pod Production BOM Assembly ,1,0,,No,0,2,,Yes,,,,,1,Manufacturing,Side Pod Production BOM Assembly ,600,1,PWC01,Pre-Assembly Station,,Component,TRF206/N/24PSPA/FL,Sink Mesh and Sink Mesh Under Plate for ABUA13,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-25PWPC,Waste Plumbing Classic Production BOM Assembly ,1,0,,No,0,1,,No,,,0,,1,Manufacturing,Waste Plumbing Classic Production BOM Assembly ,120,1,PWC02,Construction Station,,Component,R100/N/25PWPC/FL,Adaptor PVC MI 40mm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-25PWPC,Waste Plumbing Classic Production BOM Assembly ,1,0,,No,0,1,,No,,,0,,1,Manufacturing,Waste Plumbing Classic Production BOM Assembly ,120,1,PWC02,Construction Station,,Component,R101/N/25PWPC/FL,Taper Level Invert Drain-Waste-Vent Polyvinyl Chloride 65MM x 40mm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-25PWPC,Waste Plumbing Classic Production BOM Assembly ,1,0,,No,0,1,,No,,,0,,1,Manufacturing,Waste Plumbing Classic Production BOM Assembly ,120,1,PWC02,Construction Station,,Component,R102/N/25PWPC/FL,Tee Junction F&F Drain-Waste-Vent SNG Plain Polyvinyl Chloride 40mm x 88Deg WMKA1305,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-25PWPC,Waste Plumbing Classic Production BOM Assembly ,1,0,,No,0,1,,No,,,0,,1,Manufacturing,Waste Plumbing Classic Production BOM Assembly ,120,1,PWC02,Construction Station,,Component,TRF23/N/1AB12/FL,Polyvinyl Chloride Pipe Drain-Waste-Vent Heavy Type N 40mm cut to 90mm AS/NZS 1260:2009,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-25PWPC,Waste Plumbing Classic Production BOM Assembly ,1,0,,No,0,1,,No,,,0,,1,Manufacturing,Waste Plumbing Classic Production BOM Assembly ,120,1,PWC02,Construction Station,,Component,R99/N/25PWPC/FL,S-Trap Polyvinyl Chloride 40mm WMKT1307-1,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-25PWPC,Waste Plumbing Classic Production BOM Assembly ,1,0,,No,0,2,,Yes,,,0,,1,Manufacturing,Waste Plumbing Classic Production BOM Assembly ,120,1,PWC02,Construction Station,,Component,R100/N/25PWPC/FL,Adaptor PVC MI 40mm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-25PWPC,Waste Plumbing Classic Production BOM Assembly ,1,0,,No,0,2,,Yes,,,0,,1,Manufacturing,Waste Plumbing Classic Production BOM Assembly ,120,1,PWC02,Construction Station,,Component,R101/N/25PWPC/FL,Taper Level Invert Drain-Waste-Vent Polyvinyl Chloride 65MM x 40mm,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-25PWPC,Waste Plumbing Classic Production BOM Assembly ,1,0,,No,0,2,,Yes,,,0,,1,Manufacturing,Waste Plumbing Classic Production BOM Assembly ,120,1,PWC02,Construction Station,,Component,R102/N/25PWPC/FL,Tee Junction F&F Drain-Waste-Vent SNG Plain Polyvinyl Chloride 40mm x 88Deg WMKA1305,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-25PWPC,Waste Plumbing Classic Production BOM Assembly ,1,0,,No,0,2,,Yes,,,0,,1,Manufacturing,Waste Plumbing Classic Production BOM Assembly ,120,1,PWC02,Construction Station,,Component,R105/N/26PWPRS/FL,Pipe Drain-Waste-Vent Polyvinyl Chloride Heavy Type N 40mm x 6 MTR,0.0098,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-25PWPC,Waste Plumbing Classic Production BOM Assembly ,1,0,,No,0,2,,Yes,,,0,,1,Manufacturing,Waste Plumbing Classic Production BOM Assembly ,120,1,PWC02,Construction Station,,Component,R99/N/25PWPC/FL,S-Trap Polyvinyl Chloride 40mm WMKT1307-1,1,0,0,,,,,,,No,Manual,0,No,No,
Create/Update,PBA-26PWPRS,Waste Plumbing Refill Station Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Waste Plumbing Refill Station Production BOM Assembly ,60,1,PWC01,Pre-Assembly Station,,Component,R100/N/25PWPC/FL,Adaptor PVC MI 40mm,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-26PWPRS,Waste Plumbing Refill Station Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Waste Plumbing Refill Station Production BOM Assembly ,60,1,PWC01,Pre-Assembly Station,,Component,R22/N/1AB12/FL,Bend Drain-Waste-Vent Plain F&F Polyvinyl Chloride 40mm x 88 Deg WMKA1305,1,0,0,,,,,,,No,Manual,,No,No,
Create/Update,PBA-26PWPRS,Waste Plumbing Refill Station Production BOM Assembly ,1,0,,No,0,1,,No,,,,,1,Manufacturing,Waste Plumbing Refill Station Production BOM Assembly ,60,1,PWC01,Pre-Assembly Station,,Component,R103/N/26PWPRS/FL,Cap & Linning Drain-Waste-Vent Polyvinyl Chloride-Loose Nut Connect 40mm 010228,2,0,0,,,,,,,No,Manual,,No,No,
